2024-10-13T17:11:41.120-04:00,IdeState,Active,Editor,voting.py,3,18
2024-10-29T11:52:28.496-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T11:52:31.122-04:00,IdeState,NoProject,,*,-1,-1
2024-10-29T11:52:32.916-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:34.835-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:36.106-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:37.802-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:39.216-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:40.309-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:44.748-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T11:52:46.023-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:47.333-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:48.411-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:49.573-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:50.592-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:51.608-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:52.686-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:53.842-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:55.390-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:56.403-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:57.405-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:58.406-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:52:59.407-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:00.476-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:01.482-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:02.551-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:03.613-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:04.653-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:05.660-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:06.673-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:07.689-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:08.768-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:09.781-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:10.782-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:11.800-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:12.805-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:13.816-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:14.833-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:15.986-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:17.193-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:18.205-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:19.296-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:20.306-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:21.319-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:22.335-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:23.344-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:24.356-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:25.366-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:26.376-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:27.389-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:28.406-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:29.416-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:30.446-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:31.457-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:32.466-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:33.482-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:34.499-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:35.508-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:36.522-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:37.631-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:38.644-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:39.662-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:40.682-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:41.780-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:42.803-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:43.817-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:44.824-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:45.835-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:46.848-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:47.863-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:48.891-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:49.894-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:50.905-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:51.945-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:52.954-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:53.968-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:54.998-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:56.008-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:57.031-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:58.033-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:53:59.038-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:00.050-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:01.068-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:02.078-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:03.091-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:04.105-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:05.121-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:06.131-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:07.144-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:08.162-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:09.171-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:10.188-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:11.199-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:12.214-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:13.224-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:14.228-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:15.237-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:16.256-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:17.262-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:18.280-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:19.312-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:20.327-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:21.341-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:22.353-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:23.365-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:24.377-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:25.387-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:26.403-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:27.413-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:28.426-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:29.437-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:30.447-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:31.450-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:32.479-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:33.497-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:34.512-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:35.526-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:36.541-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:37.557-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:38.572-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:39.687-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:40.704-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:41.712-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:42.715-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:43.763-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:44.771-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:45.872-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:46.881-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:47.892-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:48.924-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:49.924-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:50.951-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:51.955-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:52.970-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:53.971-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:55.013-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:56.028-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:57.041-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:58.044-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:54:59.047-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:00.061-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:01.070-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:02.073-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:03.077-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:04.109-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:05.135-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:06.154-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:07.165-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:08.179-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:09.192-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:10.208-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:11.240-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:12.240-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:13.244-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:14.262-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:15.268-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:16.278-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:17.290-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:18.292-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:19.306-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:20.319-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:21.339-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:22.351-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:23.366-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:24.373-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:25.388-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:26.403-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:27.414-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:28.428-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:29.444-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:30.458-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:31.469-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:32.484-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:33.497-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:34.498-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:35.503-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:36.518-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:37.529-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:38.543-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:39.554-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:40.563-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:41.576-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:42.591-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:43.614-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:44.617-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:45.661-04:00,IdeState,Active,Dialog,*,-1,-1
2024-10-29T11:55:46.677-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T11:55:47.724-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T11:55:48.837-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:38.157-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:39.666-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:40.774-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:42.495-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:43.553-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:45.126-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:46.443-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:48.337-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:49.346-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:50.361-04:00,IdeState,Inactive,,*,-1,-1
2024-10-29T13:05:55.104-04:00,IdeState,NoProject,,*,-1,-1
2024-10-29T13:05:58.910-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:01.067-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:02.478-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:04.235-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:06.505-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:10.005-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:13.212-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:20.370-04:00,IdeState,Active,Popup,*,-1,-1
2024-10-29T13:06:29.653-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:42.724-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:52.330-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:55.093-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:56.533-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:57.876-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:06:59.984-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:01.042-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:05.183-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:07.147-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:08.241-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:10.545-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:11.558-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:12.568-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:13.851-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:15.002-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:16.017-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:17.091-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:24.187-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:25.234-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:26.253-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:27.295-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:28.422-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:29.442-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:30.585-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:32.046-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:33.047-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:34.292-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:35.304-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:36.369-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:37.444-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:38.502-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:39.508-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:40.544-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:41.556-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:42.646-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:43.663-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:44.677-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:45.730-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:46.917-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:47.980-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:49.144-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:50.418-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:51.488-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:52.539-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:53.590-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:54.821-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:55.865-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:56.917-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:57.927-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:58.946-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:07:59.961-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:00.972-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:01.988-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:02.992-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:04.059-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:05.734-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:06.741-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:07.815-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:09.829-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:10.853-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:11.897-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:12.912-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:13.941-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:14.943-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:15.951-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:16.960-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:17.972-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:19.249-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:20.264-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:21.270-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:22.296-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:23.404-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:24.411-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:25.414-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:26.430-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:27.439-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:28.451-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:29.460-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:30.471-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:31.479-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:32.488-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:33.501-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:34.513-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:35.645-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:36.659-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:37.672-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:38.689-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:39.703-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:40.706-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:41.721-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:42.736-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:43.750-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:44.763-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:45.775-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:46.784-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:47.795-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:48.812-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:49.820-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:50.834-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:51.850-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:52.859-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:53.873-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:54.886-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:55.896-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:56.908-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:57.916-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:58.925-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:08:59.938-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:00.963-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:01.977-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:02.992-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:04.014-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:05.020-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:06.038-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:07.052-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:08.068-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:09.080-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:10.095-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:11.107-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:12.122-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:13.132-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:14.147-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:15.163-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:16.180-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:17.197-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:18.215-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:19.225-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:20.259-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:21.263-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:22.278-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:23.292-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:24.294-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:25.305-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:26.330-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:27.345-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:28.360-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:29.374-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:30.386-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:31.449-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:32.450-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:33.461-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:34.474-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:35.486-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:36.502-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:37.580-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:38.771-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:39.797-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:40.801-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:41.811-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:42.820-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:43.831-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:44.845-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:45.855-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:46.868-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:47.953-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:48.962-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:49.973-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:50.983-04:00,IdeState,Active,Project,*,-1,-1
